6.244164350281092,613.681465857626
0.9369626440899683,518.1762497600832
0.9711236586569725,418.18049370869437
0.9836127193104797,318.1663244314424
0.9741330769377232,218.17057064123074
0.9423969289435721,118.17482494789209
0.888112169366351,18.17909199540037
85.01335463143579,0.9564614432631633
185.01883898983303,0.988897674289009
285.02433472546574,0.9781129183124198
385.0055357265468,0.9269393795578786
408.0589910108056,79.08920338690903
408.02027216433254,179.09124237397157
408.0031477492992,279.0924607108126
407.9991871699926,379.0881853983293
407.9999815919131,479.1031068184754
392.8292105039185,402.40927406142936
325.3109147310089,335.49094442306705
250.1676671893959,282.0445620634513
274.09896980584716,195.15812132718324
244.93146110893528,107.84801146212435
156.36433729500817,98.05112120634782
126.9885978121643,185.5915448012085
145.7727861529119,269.44630779233137
92.59995731474166,332.37464387822166
44.216121986313624,412.59700081966145
22.511398007653344,509.5727748097036
8.0946997309366,607.4942046810324
389.81667133215984,393.94359630488765
400.6864188960493,491.22358839541755
402.5017846967571,586.5758683042178
392.7479004141414,587.9730114113332
391.66125745703124,489.89107615820313
388.6416646576815,397.0076791197982
148.2588579260307,613.6475810473646
134.83881858246158,577.5911334471424
141.85479547555522,500.76404728911604
151.1991511610816,475.0848823972459
164.8417977232993,513.0432628989623
150.61181688047776,588.9816909777323
278.2271878839779,613.7236112620146
271.1992514661484,549.9585519575653
279.6754247378574,597.9178955985958
320.2339705686235,613.7517717990279
323.4374352822232,518.5616388928694
324.0138582481892,565.8751105148514
151.2237482499196,564.2815410622649
156.10953512877262,538.2118444753041
172.19478508526612,600.4195653090438
151.0763194685478,579.1321908102569
136.60952383452502,570.7346973948345
105.94551842818069,595.9342171720734
407.9949280570993,573.5330486435391
399.0942811741619,518.2009867552898
407.9569688967188,531.9073919079401
353.24498632622806,613.7624942488466
358.29509462418383,559.6226689068866
202.20596998028097,613.7831076698393
196.15895229490087,548.205261003813
290.23445137545605,613.6943173067468
297.07172736395677,565.5270727126307
346.1922645021841,579.649702172205
332.42430149870074,588.1048671198204
87.23788821799792,613.6882011829434
84.61640293978881,580.3083635195312
389.2076604367709,613.7276333645045
393.35402184027316,576.8719702397476
303.2654059408415,613.6361731524574
308.333230055602,540.2340910734239
301.0634967214757,534.49875329344
291.79610549720553,600.0493962793715
295.29332902001704,546.6768986268634
280.53490827010006,587.197993517101
260.2401336012825,613.6828953168982
258.56162594698003,577.3927653511796
72.69932617670514,573.1087726153371
64.92961788463326,583.8282479755665
249.16741570569516,602.9003719118605
247.31719452460482,600.2952438716507
389.3333201127291,613.994085074946
396.03170511458416,549.110793265008
85.21785197892332,595.220056869238
89.17195458893991,579.9029633915147
141.2078933590572,613.6032157280403
140.37374611388015,590.0019784580993
303.24102817019616,569.33624245974
304.53224466615677,599.5261983739242
214.27108500223682,613.6327751407107
215.65965931469282,589.9147480316765
53.2283498088985,613.63704596533
